Id,SalePrice
1640,226547.822296482
1641,178290.3640520099
1642,202295.4410184681
1643,215993.72320032964
1644,210720.7242485232
1645,172007.7901065099
1646,164345.26063857644
1647,179021.36913964048
1648,155461.30003582747
1649,150700.03266762133
1650,144500.70627233046
1651,142312.8616062298
1652,138423.46819326683
1653,137869.0273195822
1654,173993.29359784495
1655,175841.4116177105
1656,168576.53686467579
1657,168838.0817822602
1658,174716.82569429505
1659,170059.33829600862
1660,152964.24754635413
1661,351613.37996154913
1662,306803.08835179976
1663,278960.6545902031
1664,333915.30266742565
1665,271051.6157147744
1666,275730.7394844845
1667,291731.57712241285
1668,274148.43253208813
1669,254553.04736859057
1670,279597.78657932446
1671,221025.11280868604
1672,352454.52870164247
1673,284776.6814513716
1674,226499.6394752529
1675,173210.2485872549
1676,172400.18571745063
1677,184314.76398827048
1678,333915.30266742565
1679,293908.1077617597
1680,260137.23592213387
1681,233581.63130689762
1682,254173.25657616954
1683,185291.12214165268
1684,183390.8940370973
1685,176814.00681143382
1686,182214.8825341204
1687,176607.90782070285
1688,185874.79492639063
1689,187341.2616270828
1690,183390.8940370973
1691,176607.90782070285
1692,241841.417456764
1693,176607.90782070285
1694,176167.36316316333
1695,178015.39592124362
1696,235272.39436950354
1697,178015.39592124362
1698,284958.6126728891
1699,265311.122227911
1700,214616.20201741596
1701,245960.45498122124
1702,241492.74930613837
1703,226499.6394752529
1704,253981.90410688982
1705,212095.09463118366
1706,342311.9376313109
1707,188982.5035789094
1708,187041.6463104076
1709,251456.230551277
1710,214360.7866044666
1711,226499.6394752529
1712,234088.11252663645
1713,218497.28354047387
1714,193328.13152017017
1715,187625.31909514556
1716,181742.5887308714
1717,178869.18977328166
1718,155375.16288971648
1719,195388.72428315552
1720,226499.6394752529
1721,180087.69375236167
1722,151454.45100537728
1723,158415.2684780047
1724,198887.02896037546
1725,213800.69060650995
1726,181097.84764592603
1727,171444.35033215253
1728,185874.79492639063
1729,162219.11999167936
1730,169513.22391839727
1731,144438.83015328107
1732,147156.59651490088
1733,145653.6733957325
1734,150777.71435354647
1735,148283.68118702588
1736,142285.31654195924
1737,293908.1077617597
1738,195065.09556400054
1739,236425.01463252585
1740,189017.3023275761
1741,170341.47524149
1742,175603.13512379734
1743,183390.8940370973
1744,246039.3172573961
1745,203228.76662200736
1746,250890.95673022346
1747,210006.90548990513
1748,193561.2458636666
1749,163412.69488676995
1750,156281.13011034732
1751,215540.06953579505
1752,146596.6934860105
1753,155922.17241638887
1754,202893.5902630522
1755,168818.58870681733
1756,145839.4417159413
1757,145614.7979372994
1758,157761.691068925
1759,165991.04075148923
1760,161361.90248043914
1761,158405.0028346999
1762,170244.74193288793
1763,178290.60960501558
1764,143267.21209067036
1765,170943.60264456453
1766,174687.65317456188
1767,181405.3347091202
1768,156957.77396149666
1769,179935.93002514364
1770,149201.5697917403
1771,157776.20455911467
1772,153782.348690222
1773,150891.2035228818
1774,155591.60217297217
1775,151249.51375949918
1776,142232.82909495803
1777,140309.10688788525
1778,151396.42558750755
1779,142220.3700980738
1780,178184.7120125718
1781,155124.19883982916
1782,136471.33908562793
1783,143969.2898979983
1784,133655.80534802921
1785,145607.07781757467
1786,171493.64653433562
1787,187625.31909514556
1788,128333.71907452302
1789,136080.19715244623
1790,131138.3095339731
1791,176605.83433616956
1792,156354.95611685058
1793,159487.5550273229
1794,152539.68107529415
1795,153780.12096101852
1796,144197.30156893487
1797,144277.1690437917
1798,147727.70368598236
1799,142357.7435511416
1800,143785.81688459482
1801,151010.9361960394
1802,162193.7652050026
1803,166144.64593905315
1804,149719.36752890417
1805,151811.41668079904
1806,141522.48761527182
1807,166590.02754636685
1808,137897.3363099369
1809,148596.30648065207
1810,160306.9315716603
1811,147860.14607436128
1812,147499.3459159943
1813,141070.29817353704
1814,138008.4167308389
1815,127987.01095691789
1816,135440.14143022418
1817,157518.36774495276
1818,166543.52554047148
1819,137585.64387472914
1820,131636.6647824777
1821,150725.78486300044
1822,163470.7796022298
1823,128025.88641535101
1824,158559.41271182636
1825,153408.41635681796
1826,137297.3890103525
1827,138922.74906143037
1828,156905.794555057
1829,146261.9937721229
1830,166110.17233940752
1831,195391.22330126853
1832,151365.01409351546
1833,164184.28053969942
1834,151743.88433456942
1835,193854.44214044034
1836,155802.87557291993
1837,140409.88784823348
1838,146149.4094203216
1839,131138.3095339731
1840,157700.89627540635
1841,156424.83373186368
1842,132193.2330155087
1843,153645.30557249155
1844,149960.32109896222
1845,154742.01395220324
1846,165093.48072723526
1847,156517.00492996638
1848,128883.11766574232
1849,145604.28584152658
1850,149684.43526408926
1851,165802.68051777422
1852,153268.8773514569
1853,155006.70484782712
1854,176438.75417263823
1855,155623.92097167997
1856,206044.5038807199
1857,161680.00340379795
1858,156163.44633382498
1859,157553.070284706
1860,158790.36316649956
1861,157394.06789845834
1862,221397.55821648502
1863,220220.21044129916
1864,220220.21044129916
1865,254553.04736859057
1866,274859.1848298192
1867,226499.6394752529
1868,246039.3172573961
1869,183965.40670287533
1870,232004.16156318312
1871,226499.6394752529
1872,176814.00681143382
1873,202156.9095079689
1874,148363.75357695878
1875,190972.8696703168
1876,180226.43761548883
1877,202817.32077669544
1878,194794.59822086233
1879,147344.78543338523
1880,150451.28617375327
1881,210275.1092899714
1882,245960.45498122124
1883,194946.69278363537
1884,203761.90771916026
1885,230170.46931992556
1886,246039.3172573961
1887,200610.92726960467
1888,251845.8087398673
1889,163739.56917578107
1890,150940.09958114705
1891,149694.22043247326
1892,140809.9384870614
1893,153766.51861343454
1894,153999.432462868
1895,161736.27680492212
1896,143693.93666618405
1897,145160.42890113572
1898,139775.48264318416
1899,156783.7706732336
1900,167764.99986230428
1901,167223.17853711545
1902,156502.1639621801
1903,204514.21495559215
1904,151404.49997016008
1905,175084.50973417552
1906,160291.62868359583
1907,178705.9436351016
1908,146429.26191899242
1909,153466.77142586227
1910,152918.37076853318
1911,182137.0218539327
1912,230455.82033152794
1913,158828.67863012338
1914,127987.01095691789
1915,230170.46931992556
1916,128623.55734377517
1917,241841.417456764
1918,145986.7445938426
1919,160774.4385824945
1920,158155.8619065535
1921,309256.7002506764
1922,259553.34524744103
1923,187204.54204122195
1924,190240.5655105344
1925,204766.65458982068
1926,292280.97412455204
1927,150354.1211361041
1928,166023.42128768985
1929,142838.9956664718
1930,144991.10986862812
1931,149220.78146415943
1932,146305.47157077809
1933,171514.1466215543
1934,177127.9375524347
1935,174675.19668094555
1936,176158.0514749098
1937,176341.2872339735
1938,169339.89032082373
1939,215324.0645700301
1940,207879.00744682644
1941,173947.53139492415
1942,184826.7107565019
1943,209058.87859342076
1944,271478.18646314816
1945,295528.4117069747
1946,166730.26340804953
1947,260737.81171232276
1948,171347.4174313314
1949,204764.89918667567
1950,183183.95470026656
1951,228258.06222625254
1952,207362.9337067915
1953,169768.39357472752
1954,199537.442537244
1955,145392.18224959658
1956,243876.88271353705
1957,167855.21881359018
1958,266716.85083119065
1959,156070.67392218014
1960,141231.0988884278
1961,143367.07925976117
1962,138423.46819326683
1963,138423.46819326683
1964,138798.1451502012
1965,172654.32286457813
1966,175781.16748024404
1967,232004.16156318312
1968,314633.8784735754
1969,296570.51970567164
1970,346601.48321243044
1971,319407.1417597079
1972,301525.00870741595
1973,266710.4805968272
1974,261772.32541748273
1975,329625.7570863061
1976,233163.97002930008
1977,287184.38672198827
1978,298509.82152113516
1979,275856.9443756065
1980,184314.76398827048
1981,277281.3580500845
1982,211947.38655495568
1983,210809.40276217568
1984,185874.79492639063
1985,205764.48264838752
1986,206839.15827512136
1987,182127.60860724878
1988,179297.90770072714
1989,193196.16861488044
1990,206517.79680853707
1991,184314.76398827048
1992,195009.22800104212
1993,183390.8940370973
1994,209649.6807613419
1995,179731.31710475098
1996,242718.4048545561
1997,263026.7987031162
1998,289618.5621806402
1999,217833.8109368245
2000,265924.24943781045
2001,221027.053044937
2002,209918.45456545852
2003,226499.6394752529
2004,229601.78632618507
2005,212095.09463118366
2006,213110.99158989015
2007,226499.6394752529
2008,182214.8825341204
2009,179714.74119221568
2010,187433.6630709558
2011,156684.10432994238
2012,181218.15713059035
2013,181484.96247688893
2014,181484.96247688893
2015,187433.6630709558
2016,181484.96247688893
2017,193196.16861488044
2018,144708.93267641426
2019,146399.88781453436
2020,142636.3828680096
2021,145614.7979372994
2022,172140.6889975471
2023,158061.57097120327
2024,198575.49097594104
2025,310438.49978215585
2026,182214.8825341204
2027,158848.6658409766
2028,176607.90782070285
2029,169399.41316469124
2030,243283.48425102406
2031,240247.26821326115
2032,246018.185741942
2033,244130.3839888807
2034,176607.90782070285
2035,187681.52824890224
2036,207879.00744682644
2037,209016.99123960643
2038,285291.24451036926
2039,207879.00744682644
2040,310398.1923526037
2041,223402.57615706258
2042,188386.56873379232
2043,174487.03831600645
2044,182072.0818002646
2045,194151.99541382858
2046,156468.41313009913
2047,161596.43268394916
2048,146523.78471183838
2049,155591.60217297217
2050,182146.49521914864
2051,138068.6281398927
2052,154591.44026880513
2053,155438.98660153136
2054,131138.3095339731
2055,173730.43695188168
2056,142222.2846703829
2057,151151.36929500283
2058,194293.01194219894
2059,157006.8970826001
2060,171519.68174099925
2061,178778.99147097167
2062,155384.7826804204
2063,138661.30567554597
2064,156218.7796849774
2065,145674.71975978967
2066,176774.60849877287
2067,159888.95662102712
2068,157892.9565681485
2069,128844.2422073092
2070,138356.0718844078
2071,135210.2188085068
2072,153366.00080963553
2073,151292.09111419987
2074,179580.43429966777
2075,154573.16195356013
2076,147914.53132443607
2077,157830.40848022563
2078,150208.34920472483
2079,149319.0432104065
2080,145062.33402793395
2081,146080.60412950433
2082,153548.81264561496
2083,161212.6677404613
2084,141864.15614059282
2085,150652.24533500272
2086,136642.75850475213
2087,139002.5144781015
2088,133145.64984858042
2089,134554.8099935119
2090,156072.9188043618
2091,150898.88166369023
2092,152785.3224986048
2093,160599.8073813536
2094,170691.8588549366
2095,162078.46945955008
2096,129983.10600531136
2097,134629.0860846061
2098,159483.4125592648
2099,127987.01095691789
2100,150893.19576362363
2101,153216.05332914292
2102,171653.36010662164
2103,133000.3965330343
2104,155870.53614371692
2105,152858.72744416643
2106,132254.1993907215
2107,209683.71624595858
2108,143266.62544319604
2109,139135.39088272623
2110,151832.4062858493
2111,179443.8076305335
2112,156056.48785543456
2113,139661.18317429692
2114,137019.99385356015
2115,163528.1935745078
2116,141703.73456389722
2117,157607.38879710276
2118,141747.48288961686
2119,142350.35703955853
2120,138491.47712745657
2121,131004.30148464088
2122,134176.17828391484
2123,130021.98146374448
2124,194794.56700421186
2125,154416.15987779398
2126,170033.0046711316
2127,165601.40366130005
2128,154503.45550637756
2129,146716.25402172693
2130,157589.5438805375
2131,169328.59274880483
2132,141280.3980409496
2133,148624.13229138425
2134,142453.15642424292
2135,136231.22647505434
2136,130933.7141895312
2137,144559.50953883017
2138,148486.1340631752
2139,158604.952538033
2140,147722.64830064133
2141,149960.32109896222
2142,150705.2062712335
2143,152046.66918101668
2144,153164.29080959005
2145,147110.933266921
2146,157403.1472541676
2147,164566.49731343985
2148,143216.7889628047
2149,148665.17670193478
2150,183936.19497665542
2151,168011.07212691693
2152,162935.78925161174
2153,164885.20096920818
2154,142636.3828680096
2155,144736.96897535853
2156,202271.25377758898
2157,205767.54955902728
2158,212142.56788162803
2159,210299.02421903863
2160,176607.90782070285
2161,226499.6394752529
2162,329625.7570863061
2163,277281.3580500845
2164,229601.78632618507
2165,171359.99952417778
2166,149670.9037133761
2167,199842.30974626233
2168,188712.7070638429
2169,185874.79492639063
2170,197139.24845191045
2171,152086.34261770677
2172,153290.41879094933
2173,167005.45809031968
2174,216082.66871810812
2175,256628.93361183576
2176,275730.7394844845
2177,228168.5401455159
2178,210720.7242485232
2179,155885.10112597112
2180,176170.73719707216
2181,188982.5035789094
2182,202948.59943357346
2183,186065.2881570254
2184,153761.4472921222
2185,147382.16672077062
2186,161501.38478430372
2187,160281.40264243583
2188,162937.31133898383
2189,179323.57969260114
2190,133929.72533019332
2191,133929.72533019332
2192,137243.5658130447
2193,133921.16841947293
2194,135943.77568226162
2195,145955.3307689389
2196,136508.58906890056
2197,141354.81535563362
2198,174936.65634858052
2199,170715.9589559552
2200,140329.92351686873
2201,148978.4931932719
2202,207879.00744682644
2203,166037.71558434702
2204,170160.37741795543
2205,140906.4566422127
2206,153968.869744634
2207,215232.4008875847
2208,208877.0720978017
2209,168441.12022982424
2210,146983.702792677
2211,141833.04701972325
2212,138502.80387521104
2213,137007.24168222063
2214,153795.8189952269
2215,135288.10493667464
2216,161895.17154192782
2217,135435.15113184063
2218,129517.3904228431
2219,127987.01095691789
2220,130965.42602620776
2221,230170.46931992556
2222,204301.0828583351
2223,228301.63637422308
2224,204340.94565486902
2225,157690.25110185315
2226,165520.8002645149
2227,186980.93959811097
2228,232004.16156318312
2229,211121.05757349156
2230,164066.27120807677
2231,200212.07917832964
2232,169420.72782050743
2233,168992.6833573954
2234,221796.9475753101
2235,185567.7995598863
2236,239360.02332895348
2237,275093.60749536305
2238,197367.07858226035
2239,150706.11469284404
2240,164173.90902866397
2241,162593.50183019036
2242,152221.67059754662
2243,152717.98745601467
2244,140106.71237394947
2245,140739.0756717863
2246,156228.82684272347
2247,139657.11495427022
2248,146247.82836290236
2249,146302.03228401332
2250,150121.69378265517
2251,156296.76001793775
2252,170483.18856705082
2253,161490.79541916464
2254,173947.53139492415
2255,177127.9375524347
2256,185874.79492639063
2257,177481.3886898937
2258,180114.3408727827
2259,173891.2495670693
2260,164139.99204758115
2261,207879.00744682644
2262,218760.7315375472
2263,282894.84114086884
2264,319405.8774156026
2265,166256.39718338416
2266,237561.3319013744
2267,273320.72733262455
2268,283529.0894070286
2269,166654.33218206879
2270,183390.8940370973
2271,206521.39075979925
2272,200629.3704610089
2273,167230.18356892277
2274,170068.87634381486
2275,166032.40901774936
2276,182487.23734476775
2277,178286.24685776944
2278,161058.34983838533
2279,143321.41601178132
2280,142328.05595891067
2281,172400.18571745063
2282,173210.2485872549
2283,138423.46819326683
2284,140818.0476225714
2285,172587.96275488453
2286,146686.54883081926
2287,277281.3580500845
2288,243465.86635801755
2289,295881.22481363895
2290,328858.1717893778
2291,284776.6814513716
2292,296570.51970567164
2293,333915.30266742565
2294,337429.82741059153
2295,333915.30266742565
2296,247464.99542844488
2297,256514.13245953532
2298,276605.552740112
2299,306932.55731624196
2300,267657.6693136675
2301,226499.6394752529
2302,210275.1092899714
2303,229694.3176794848
2304,226499.6394752529
2305,170893.56972831427
2306,170893.56972831427
2307,173210.2485872549
2308,215337.1447578488
2309,237561.3319013744
2310,210809.40276217568
2311,196919.54583234794
2312,175379.69154892003
2313,180764.3744014193
2314,183367.93767059396
2315,179297.90770072714
2316,180737.31236560424
2317,170867.3124613998
2318,178976.0352199396
2319,183390.8940370973
2320,182214.8825341204
2321,232714.91386091418
2322,182214.8825341204
2323,176903.73359910873
2324,176607.90782070285
2325,193044.0740521074
2326,176607.90782070285
2327,206517.79680853707
2328,206517.79680853707
2329,177127.9375524347
2330,173891.2495670693
2331,287410.7660756944
2332,304844.2553272663
2333,270290.78773296083
2334,233133.6087967338
2335,242718.4048545561
2336,273065.3115627122
2337,186065.2881570254
2338,234890.60116416466
2339,212095.09463118366
2340,294254.0911764313
2341,193044.0740521074
2342,212095.09463118366
2343,193328.13152017017
2344,209710.4208666881
2345,226499.6394752529
2346,212300.92872008588
2347,185255.22528722114
2348,211121.05757349156
2349,167422.29058147824
2350,229601.78632618507
2351,215337.1447578488
2352,229964.21299838045
2353,202287.9267630593
2354,153882.1138263292
2355,175675.98504792215
2356,157727.55949551295
2357,190733.02774766434
2358,186203.46258041155
2359,145644.51667164476
2360,142497.1865661958
2361,152981.26860185733
2362,229856.73990445395
2363,154108.66868009415
2364,159534.2073628026
2365,211006.92525600502
2366,207879.00744682644
2367,212095.09463118366
2368,192878.63313961693
2369,212095.09463118366
2370,169557.77508165565
2371,175603.13512379734
2372,185255.22528722114
2373,239395.45795543466
2374,250712.578514264
2375,212095.09463118366
2376,241770.2766847896
2377,273320.72733262455
2378,155160.3736016015
2379,178874.734088899
2380,153592.10352439442
2381,166729.6404657771
2382,187686.0839860582
2383,188826.3510222717
2384,214332.1445493532
2385,163703.82079898936
2386,152270.28476664342
2387,147610.34177897038
2388,138669.972289842
2389,148632.2014154874
2390,151023.16201098263
2391,149837.71484827693
2392,141903.03159902594
2393,179021.36913964048
2394,158778.85779284604
2395,179349.62665836187
2396,158790.13458393
2397,185636.68569180885
2398,142383.13475736591
2399,131450.92966560647
2400,128159.89446468331
2401,139088.3538697652
2402,151314.00148373912
2403,155591.60217297217
2404,151341.1576975722
2405,167221.58028311556
2406,146691.74982987373
2407,150169.4737462917
2408,153677.83411900268
2409,152699.36495297094
2410,175834.72697098716
2411,146074.83379709892
2412,162503.51384232152
2413,155588.35989301399
2414,146987.9613961895
2415,155591.60217297217
2416,150831.47711874812
2417,150465.84571352397
2418,142378.3959215033
2419,150927.31513110662
2420,146827.08843225628
2421,166416.55396999075
2422,144463.81862771782
2423,154477.42140832744
2424,159045.86699973166
2425,176809.58689376252
2426,154279.70065793628
2427,159447.39846847576
2428,176594.39420724634
2429,143886.98913099826
2430,145616.77490161854
2431,145935.96588166186
2432,151532.5494037999
2433,157006.8970826001
2434,157776.20455911467
2435,156270.16299179094
2436,138068.6281398927
2437,141864.15614059282
2438,147348.94812116786
2439,144085.94741931028
2440,147642.20613296094
2441,144580.7458316304
2442,139675.00369658772
2443,138710.35462534672
2444,137808.04664586956
2445,128433.49789998989
2446,152413.5586306049
2447,211121.05757349156
2448,155636.5981617455
2449,137589.1485363255
2450,164389.15584249975
2451,139110.89855120447
2452,208285.6906631114
2453,133095.9147852141
2454,143170.53556635496
2455,135856.226329219
2456,154936.09715909773
2457,139550.0432880812
2458,138146.12496476926
2459,140980.20901568694
2460,150146.50848054164
2461,136085.18945943707
2462,148701.0220121831
2463,140307.10083520852
2464,165601.40366130005
2465,148182.3873055403
2466,140873.89833559116
2467,168842.70182277285
2468,131845.91671507145
2469,135877.6037908158
2470,172436.57433668285
2471,199195.40373174642
2472,172213.95852238647
2473,147069.98977274954
2474,147821.95489614725
2475,202692.9212371527
2476,139474.94504886394
2477,146074.83379709892
2478,163361.9120211918
2479,146630.53877790007
2480,148223.4492380076
2481,149290.50081658826
2482,144380.79424407327
2483,142884.92714773706
2484,143827.1151195607
2485,143941.1930521092
2486,158772.6849280816
2487,166868.24152142668
2488,168352.2759780665
2489,158221.83772387975
2490,156149.5770953747
2491,132922.85158949252
2492,176758.1055300534
2493,147701.93439058983
2494,166954.51325967652
2495,132240.65047449933
2496,203224.81001839595
2497,166028.24271993767
2498,145614.7979372994
2499,130902.48331154256
2500,151749.30744986466
2501,154990.29720636422
2502,159790.5136574648
2503,136855.99321265824
2504,183666.02421474282
2505,204766.65458982068
2506,226499.6394752529
2507,267284.2392797902
2508,226499.6394752529
2509,202948.59943357346
2510,215337.1447578488
2511,182214.8825341204
2512,195672.78175121828
2513,202295.4410184681
2514,224997.6503988734
2515,154250.7856993314
2516,158812.601999244
2517,147381.85802824766
2518,156094.6416056116
2519,203761.90771916026
2520,188211.6232863652
2521,185874.79492639063
2522,200544.91684971316
2523,149488.6633570522
2524,154144.1858543573
2525,150661.26093888484
2526,153379.6505862761
2527,143570.65012517525
2528,147209.25068068318
2529,148939.9430922499
2530,141648.492685519
2531,206878.89124989344
2532,205349.82666600944
2533,193196.16861488044
2534,212095.09463118366
2535,258961.63465144398
2536,208076.04690314078
2537,210196.86238620075
2538,185141.41820585224
2539,183037.6129616425
2540,173186.30828341068
2541,183390.8940370973
2542,171167.31752422568
2543,146827.08843225628
2544,150349.9852176934
2545,144942.652988221
2546,163545.90875708507
2547,153376.91418333686
2548,164554.8948830137
2549,159976.11824705597
2550,352454.52870164247
2551,149768.49652356745
2552,142285.31654195924
2553,133929.72533019332
2554,149426.77717298013
2555,137104.03204160964
2556,141034.9085778042
2557,145286.8288382905
2558,159981.7015540024
2559,155553.16440682035
2560,142817.90889340875
2561,168319.44073598887
2562,150384.98728382043
2563,153980.90207091087
2564,181920.26788828618
2565,148514.8549793006
2566,161771.16822795273
2567,146267.8274784535
2568,178918.98274011683
2569,176613.24633028035
2570,146983.702792677
2571,167721.36116960537
2572,206706.25952672155
2573,188205.1256544258
2574,262093.51691641752
2575,149118.36700846578
2576,152654.44896670294
2577,163938.64086332585
2578,138501.58866006395
2579,130965.42602620776
2580,151782.12213652348
2581,150147.02927944236
2582,144785.05473350445
2583,230170.46931992556
2584,162606.53353126414
2585,173161.2248609854
2586,197619.32335030235
2587,194230.5995158255
2588,170098.21375444173
2589,154870.16590769292
2590,200141.47650276168
2591,195495.59334717045
2592,191577.60735141524
2593,212095.09463118366
2594,181042.13461401552
2595,207879.00744682644
2596,275093.60749536305
2597,176928.88966029306
2598,229522.99955216292
2599,273024.7327666536
2600,164102.44300116826
2601,154064.83295263757
2602,134658.71191581996
2603,140145.5878323826
2604,136846.55658192065
2605,133095.9147852141
2606,152072.1734638044
2607,169501.24318966884
2608,181272.5959029397
2609,169550.29686437774
2610,142838.9956664718
2611,161488.94747768418
2612,159541.7936988609
2613,147229.7239116135
2614,147229.7239116135
2615,166512.8830486387
2616,150535.38018647942
2617,165896.39998836129
2618,169252.27906250663
2619,202016.9057085542
2620,176167.36316316333
2621,176341.2872339735
2622,177021.9803343482
2623,231147.83670271697
2624,222570.33124255823
2625,275875.59163416264
2626,167373.24307881022
2627,206706.25952672155
2628,324400.3732186301
2629,323696.6873408273
2630,318142.7503154899
2631,347397.3978235945
2632,323696.6873408273
2633,259999.23192635123
2634,296570.51970567164
2635,156798.47772696338
2636,193683.49673950055
2637,188668.36050805583
2638,220120.80971701807
2639,187260.82386907682
2640,162285.93927418292
2641,140750.0644756239
2642,183467.26274731464
2643,146117.88649928683
2644,148150.0937680278
2645,138423.46819326683
2646,138423.46819326683
2647,138423.46819326683
2648,161853.52889549022
2649,155456.8303282372
2650,172587.96275488453
2651,170495.0606948951
2652,351613.37996154913
2653,232053.57650059034
2654,221093.64452960694
2655,295528.4117069747
2656,281879.2307166776
2657,260185.32268814926
2658,245960.45498122124
2659,279222.7444260341
2660,275310.7290727447
2661,281570.9036312037
2662,292918.1061136737
2663,236293.70714430252
2664,236423.3481085944
2665,258017.62089171814
2666,236461.228384818
2667,176814.00681143382
2668,187341.2616270828
2669,172864.43580262313
2670,259001.58543739753
2671,185874.79492639063
2672,182214.8825341204
2673,200709.2447429563
2674,200709.2447429563
2675,181130.88320371872
2676,185874.79492639063
2677,180258.66831971362
2678,229010.93789044823
2679,247345.93954469424
2680,253411.98560860314
2681,308217.5265273335
2682,265924.24943781045
2683,345852.5632056984
2684,265924.24943781045
2685,265924.24943781045
2686,219864.9321441048
2687,256135.3543209867
2688,212095.09463118366
2689,211121.05757349156
2690,352454.52870164247
2691,179125.08544865047
2692,155326.76442127797
2693,187041.6463104076
2694,154027.8857577085
2695,185874.79492639063
2696,185874.79492639063
2697,175143.05259547153
2698,184334.53563129145
2699,175191.31764167894
2700,170051.06353399096
2701,158092.82186328116
2702,144477.7056117142
2703,169701.01403194942
2704,151218.79408562175
2705,146725.42428925238
2706,141864.15614059282
2707,145389.9122501666
2708,151266.43081677458
2709,143096.41872780913
2710,146827.08843225628
2711,240013.84591277066
2712,271001.54003069195
2713,180820.3505096527
2714,176607.90782070285
2715,175603.13512379734
2716,176607.90782070285
2717,185874.79492639063
2718,214936.81143288044
2719,160658.99755758408
2720,179955.26117340405
2721,155850.3503224255
2722,165822.3368430123
2723,155059.8986740885
2724,146635.56894444363
2725,152893.0509373342
2726,154715.85656580902
2727,174734.30321858538
2728,173332.3002522815
2729,165841.86221673174
2730,155444.08235013034
2731,143379.10489838984
2732,141153.1546827229
2733,164816.28828711473
2734,159429.22418791873
